plants,operator,nrg_bal,siec,unit,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
CHP,PRR_MAIN,NHP,TOTAL,TJ,FR	79132.851 	75954.909 	69349.979 	64535.865 	69044.579 	74312.242 	75564.565 	67785.000 	73874.000 	66745.000 	60967.000 	53758.000 	58522.000 	59065.000 	59912.000 	59869.000 	54593.000 	37727.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CHP,PRR_MAIN,NHP,TOTAL,TJ,HR	9623.900 	8718.000 	8401.000 	7560.000 	8600.000 	8474.000 	8612.000 	8900.000 	8104.000 	8340.000 	8082.000 	8311.000 	9150.000 	8835.000 	8944.000 	8331.000 	8700.000 	7998.000 	9093.000 	9324.000 	9651.000 	10247.000 	9791.000 	9774.000 	10386.000 	10099.000 	10700.000 	10842.000 
CHP,PRR_MAIN,NHP,TOTAL,TJ,HU	18087.000 	20188.000 	17545.000 	19055.000 	22567.000 	25286.000 	29502.000 	37611.000 	38517.000 	39280.000 	38447.000 	40787.000 	41378.000 	40509.000 	43087.000 	40636.000 	49895.000 	49762.000 	51685.000 	49921.000 	42324.000 	31849.000 	31550.000 	32154.000 	34691.000 	37091.000 	38315.000 	36172.000 
CHP,PRR_MAIN,NHP,TOTAL,TJ,IS	9896.618 	14945.000 	6869.000 	5835.000 	6073.000 	6158.000 	5772.000 	5750.000 	5804.000 	5914.000 	5759.000 	5473.000 	5418.000 	5292.000 	5182.000 	5188.000 	5096.000 	5046.000 	4731.000 	4550.000 	4544.000 	4491.000 	4687.000 	4630.000 	4561.000 	4615.000 	4401.000 	4474.000 
CHP,PRR_MAIN,NHP,TOTAL,TJ,IT	151758.251 	155418.000 	138275.000 	129152.000 	128934.000 	112257.000 	109022.000 	92607.000 	76906.000 	80815.000 	83339.000 	83115.000 	72641.000 	69044.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CHP,PRR_MAIN,NHP,TOTAL,TJ,LT	12937.000 	12524.000 	12839.000 	15345.000 	18527.000 	19227.000 	19429.000 	22145.000 	21198.000 	20768.000 	20905.000 	25602.000 	23897.000 	23875.000 	21140.000 	19709.000 	19850.000 	18735.000 	20587.000 	24230.000 	23705.000 	25432.000 	24919.000 	26358.000 	23738.000 	26956.000 	36352.000 	34346.000 
CHP,PRR_MAIN,NHP,TOTAL,TJ,LU	1910.774 	1563.930 	1571.862 	1723.605 	2365.468 	2270.725 	2348.886 	2293.854 	1801.963 	2323.117 	1996.802 	2478.805 	2349.071 	2335.005 	2189.808 	488.232 	354.226 	294.228 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CHP,PRR_MAIN,NHP,TOTAL,TJ,LV	12452.559 	20015.000 	17406.000 	17019.000 	16710.000 	15872.000 	14122.000 	16320.000 	14017.000 	13576.000 	15329.000 	15653.000 	13677.000 	14032.000 	14080.000 	14194.000 	13151.000 	10730.000 	12704.000 	13967.000 	15428.000 	13285.000 	13633.000 	13518.000 	11884.000 	14329.000 	17141.000 	18216.000 
CHP,PRR_MAIN,NHP,TOTAL,TJ,MD	6073.000 	6180.000 	5993.000 	5750.000 	5870.000 	6426.000 	6643.000 	6986.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CHP,PRR_MAIN,NHP,TOTAL,TJ,MK	1303.254 	1084.651 	449.000 	351.000 	870.000 	809.000 	283.000 	320.000 	318.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CHP,PRR_MAIN,NHP,TOTAL,TJ,NL	63329.156 	69785.247 	77222.707 	85210.000 	88267.000 	90084.000 	100321.000 	109389.000 	101328.000 	99211.000 	99670.000 	102801.000 	102407.000 	109146.000 	98303.000 	98941.000 	98767.000 	98588.000 	100383.000 	97235.000 	85678.000 	83924.000 	69310.000 	49269.000 	35389.000 	18801.000 	16591.000 	11678.000 
CHP,PRR_MAIN,NHP,TOTAL,TJ,NO	7253.000 	6476.000 	5987.000 	6370.000 	5409.000 	4415.000 	3855.000 	3914.000 	2715.000 	3311.000 	3142.000 	3250.000 	3273.000 	3420.000 	2937.000 	2146.000 	2114.000 	2086.000 	2181.000 	2092.000 	2228.000 	2219.000 	2360.000 	2194.000 	2339.000 	2008.000 	1667.000 	1529.000 
CHP,PRR_MAIN,NHP,TOTAL,TJ,PL	173569.567 	168363.000 	164819.000 	154609.000 	168761.000 	174650.000 	173029.000 	186412.000 	178434.000 	183934.000 	173867.000 	171524.000 	178197.000 	178382.000 	167301.000 	162765.000 	170339.000 	159783.000 	167962.000 	175075.000 	180453.000 	186304.000 	176355.000 	168200.000 	167925.000 	168665.000 	172057.000 	167472.000 
CHP,PRR_MAIN,NHP,TOTAL,TJ,PT	35.000 	35.000 	35.000 	35.000 	35.000 	21.000 	21.000 	43.000 	1431.000 	1686.000 	1590.000 	3891.000 	3835.000 	3473.000 	2044.000 	2031.000 	2063.000 	2130.000 	1950.000 	2146.000 	1937.000 	1725.000 	1491.000 	1476.000 	1437.000 	1318.000 	1182.000 	1188.000 
CHP,PRR_MAIN,NHP,TOTAL,TJ,RO	51783.297 	55665.000 	56078.000 	57077.000 	60752.000 	63764.000 	70217.000 	69924.000 	67357.000 	71418.000 	77452.000 	87309.000 	89004.000 	88454.000 	102281.000 	100112.000 	118738.000 	114606.000 	126606.000 	154384.000 	170914.000 	179107.000 	177876.000 	163957.000 	180982.000 	178817.000 	187661.000 	236420.000 
CHP,PRR_MAIN,NHP,TOTAL,TJ,RS	3895.986 	3041.000 	2519.000 	2411.000 	3189.000 	3575.000 	3588.000 	3075.000 	2899.000 	3219.000 	3474.000 	2942.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CHP,PRR_MAIN,NHP,TOTAL,TJ,SE	121309.000 	124399.000 	116020.000 	112940.000 	120549.000 	118657.000 	109407.000 	134562.000 	112312.000 	96846.000 	91577.000 	90904.000 	86008.000 	89365.000 	83664.000 	83491.000 	76152.000 	72031.000 	74732.000 	79705.000 	73954.000 	81101.000 	77069.000 	67786.000 	66107.000 	59533.000 	47894.000 	36779.000 
CHP,PRR_MAIN,NHP,TOTAL,TJ,SI	7088.933 	7019.000 	6707.000 	5963.000 	6892.000 	6858.000 	7234.000 	7425.000 	6852.000 	7024.000 	6592.000 	6816.000 	6922.000 	6628.000 	6437.000 	6063.000 	5798.000 	5301.000 	5748.000 	5973.000 	5631.000 	5890.000 	5554.000 	4818.000 	5187.000 	5134.000 	5636.000 	5162.000 
CHP,PRR_MAIN,NHP,TOTAL,TJ,SK	23439.000 	22642.000 	21792.000 	20992.000 	22320.000 	22479.000 	23927.000 	25892.000 	21958.000 	17641.000 	18021.000 	19503.000 	21721.000 	22398.000 	24533.000 	22565.000 	23343.000 	13090.000 	12994.000 	20480.000 	19275.000 	21716.000 	19247.000 	17531.000 	20163.000 	33151.000 	23418.000 	21941.000 
CHP,PRR_MAIN,NHP,TOTAL,TJ,TR	22515.200 	20126.000 	24302.000 	27861.000 	30139.000 	29124.000 	28871.000 	29840.000 	24673.000 	22435.000 	23971.000 	18991.000 	14669.000 	6164.000 	518.000 	251.000 	156.000 	115.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CHP,PRR_MAIN,NHP,TOTAL,TJ,UA	51743.000 	53482.000 	59614.000 	82121.000 	88270.000 	108731.000 	99337.000 	110155.000 	106557.000 	115295.000 	110431.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CHP,PRR_MAIN,NHP,X9900,TJ,CZ	63.648 	61.000 	57.000 	117.000 	157.000 	155.000 	147.000 	146.000 	215.000 	198.000 	152.000 	183.000 	292.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CHP,PRR_MAIN,NHP,X9900,TJ,DE	4917.000 	5082.000 	4946.000 	4843.000 	3346.000 	3690.000 	3311.000 	2877.000 	1660.000 	2053.000 	2892.000 	2960.000 	2339.000 	3376.000 	2831.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CHP,PRR_MAIN,NHP,X9900,TJ,EA19	8276.473 	8333.614 	8691.760 	8396.766 	6637.617 	6651.521 	4749.825 	3756.000 	3110.000 	3244.000 	3805.000 	2963.000 	2339.000 	3376.000 	2831.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CHP,PRR_MAIN,NHP,X9900,TJ,EU28	8340.121 	8394.614 	8748.760 	8513.766 	6794.617 	6806.521 	4896.825 	3902.000 	3325.000 	3442.000 	3957.000 	3146.000 	2631.000 	3376.000 	2831.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CHP,PRR_MAIN,NHP,X9900,TJ,FI	425.000 	252.000 	295.000 	438.000 	679.000 	456.000 	1056.000 	569.000 	553.000 	493.000 	8.000 	3.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CHP,PRR_MAIN,NHP,X9900,TJ,FR	2934.473 	2999.614 	3450.760 	3115.766 	2612.617 	2505.521 	382.825 	310.000 	897.000 	698.000 	905.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CHP,PRR_MAIN,NHP,X9900,TJ,NO	20.000 	17.000 	21.000 	25.000 	27.000 	45.000 	56.000 	45.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ELC,PRR_AUTO,GEP,CF,GWH,AT	3151.660 	2927.836 	3188.343 	3124.750 	3079.341 	3332.489 	3357.907 	3562.532 	3093.078 	3271.771 	3224.922 	3016.284 	3237.257 	3138.000 	2463.000 	2041.000 	2578.000 	3203.000 	3824.000 	4012.000 	3863.000 	3901.000 	2263.000 	2059.000 	1615.000 	1736.000 	1621.000 	1470.000 
ELC,PRR_AUTO,GEP,CF,GWH,BA	441.000 	394.000 	437.000 	380.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ELC,PRR_AUTO,GEP,CF,GWH,BE	30.500 	32.000 	29.000 	65.000 	104.000 	209.000 	193.000 	317.000 	100.000 	118.000 	21.000 	22.000 	5.000 	8.000 	: 	: 	177.000 	285.000 	2481.000 	2513.000 	2284.000 	2850.000 	2873.000 	2820.000 	2715.000 	2819.000 	2691.000 	2745.000 
ELC,PRR_AUTO,GEP,CF,GWH,BG	123.346 	58.000 	5.000 	6.000 	1.000 	: 	: 	: 	: 	24.000 	44.000 	188.000 	172.000 	201.000 	171.000 	206.000 	3.000 	1.000 	2.000 	3.000 	: 	: 	: 	: 	: 	: 	: 	: 
ELC,PRR_AUTO,GEP,CF,GWH,CY	6.356 	8.000 	7.000 	20.000 	13.000 	9.000 	16.000 	8.000 	7.000 	15.000 	18.000 	1.000 	: 	1.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ELC,PRR_AUTO,GEP,CF,GWH,CZ	27.135 	38.000 	70.000 	57.000 	32.000 	36.000 	41.000 	36.000 	567.000 	734.000 	729.000 	827.000 	681.000 	720.000 	792.000 	1009.000 	993.000 	893.000 	1028.000 	1112.000 	952.000 	746.000 	524.000 	535.000 	327.000 	439.000 	400.000 	650.000 
ELC,PRR_AUTO,GEP,CF,GWH,DE	16475.000 	16258.000 	13988.000 	12724.000 	13010.000 	12608.000 	18830.000 	19690.000 	16330.000 	20458.000 	24476.000 	21416.000 	21250.000 	22790.000 	22076.000 	39600.000 	48239.000 	48910.000 	51928.000 	57152.000 	59680.000 	61203.000 	70093.000 	67923.000 	69538.000 	72866.000 	77259.000 	80767.000 
ELC,PRR_AUTO,GEP,CF,GWH,DK	0.952 	0.766 	0.758 	1.000 	1.000 	3.000 	2.000 	1.000 	1.000 	1.000 	2.000 	2.000 	2.000 	2.000 	2.000 	1.000 	3.000 	3.000 	2.000 	1.000 	1.000 	2.000 	4.000 	2.000 	: 	: 	: 	: 
ELC,PRR_AUTO,GEP,CF,GWH,EA19	29642.963 	29488.934 	27487.871 	26303.820 	27121.363 	32172.399 	38914.790 	41864.532 	35363.078 	39320.771 	41994.922 	39193.284 	37988.257 	37009.000 	35831.000 	50687.000 	60133.000 	61983.000 	84432.000 	93377.000 	92869.000 	93166.000 	99405.000 	96587.000 	98534.000 	101712.000 	108537.000 	111389.000 
ELC,PRR_AUTO,GEP,CF,GWH,EE	65.999 	172.000 	111.000 	: 	16.000 	20.000 	17.000 	17.000 	21.000 	17.000 	4.000 	22.000 	33.000 	17.000 	58.000 	63.000 	28.000 	22.000 	12.000 	33.000 	38.000 	: 	: 	: 	: 	: 	: 	: 
ELC,PRR_AUTO,GEP,CF,GWH,EL	23.264 	1.000 	1.000 	: 	1.000 	2.000 	: 	: 	: 	: 	: 	27.000 	24.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.000 	1.000 	1.000 	1.000 	: 	: 
ELC,PRR_AUTO,GEP,CF,GWH,ES	3397.000 	3279.000 	2990.000 	3079.000 	3146.000 	8548.000 	8628.000 	8667.000 	5605.000 	5322.000 	2324.000 	2284.000 	1126.000 	1266.000 	1287.000 	954.000 	684.000 	1462.000 	1135.000 	897.000 	781.000 	719.000 	695.000 	413.000 	350.000 	284.000 	188.000 	261.000 
ELC,PRR_AUTO,GEP,CF,GWH,EU28	50531.940 	50549.758 	46984.028 	42083.820 	42776.363 	48069.399 	54068.790 	55650.532 	49987.078 	53966.771 	58229.922 	54552.284 	53402.257 	51936.000 	50433.000 	63044.000 	72400.000 	74103.000 	96755.000 	104729.000 	103836.000 	102944.000 	104757.000 	102766.000 	103626.000 	106434.000 	114400.000 	121000.000 
ELC,PRR_AUTO,GEP,CF,GWH,FI	599.000 	583.000 	650.000 	528.000 	839.000 	838.000 	871.000 	925.000 	828.000 	972.000 	1066.000 	1196.000 	1030.000 	1029.000 	1252.000 	889.000 	937.000 	876.000 	750.000 	752.000 	386.000 	492.000 	633.000 	660.000 	644.000 	537.000 	947.000 	874.000 
ELC,PRR_AUTO,GEP,CF,GWH,FR	3965.742 	4193.657 	4535.698 	4661.070 	4723.022 	4779.910 	4721.883 	5782.000 	6486.000 	6892.000 	8924.000 	8691.000 	7482.000 	5153.000 	4914.000 	4694.000 	5045.000 	4705.000 	16883.000 	20356.000 	18699.000 	17328.000 	16473.000 	17394.000 	18215.000 	17750.000 	20404.000 	20086.000 
ELC,PRR_AUTO,GEP,CF,GWH,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.000 	9.000 	14.000 	9.000 	13.000 	54.000 	57.000 	54.000 	49.000 	46.000 	50.000 	40.000 	40.000 	36.000 
ELC,PRR_AUTO,GEP,CF,GWH,HU	86.000 	96.000 	67.000 	47.000 	71.000 	55.000 	85.000 	9.000 	: 	: 	: 	: 	2.000 	2.000 	: 	: 	: 	4.000 	17.000 	7.000 	29.000 	170.000 	178.000 	163.000 	161.000 	174.000 	107.000 	121.000 
ELC,PRR_AUTO,GEP,CF,GWH,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25.000 	20.000 	21.000 	17.000 	17.000 	15.000 	17.000 
ELC,PRR_AUTO,GEP,CF,GWH,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 
ELC,PRR_AUTO,GEP,CF,GWH,IT	414.139 	354.000 	459.000 	343.000 	421.000 	249.000 	414.000 	693.000 	763.000 	332.000 	350.000 	922.000 	997.000 	1162.000 	1235.000 	: 	: 	: 	5286.000 	5680.000 	5508.000 	5170.000 	5297.000 	4837.000 	4866.000 	5132.000 	4819.000 	4634.000 
ELC,PRR_AUTO,GEP,CF,GWH,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	156.000 	224.000 	244.000 	450.000 	564.000 	558.000 	579.000 	520.000 
ELC,PRR_AUTO,GEP,CF,GWH,LV	: 	: 	: 	: 	: 	: 	: 	3.000 	3.000 	2.000 	1.000 	: 	1.000 	: 	18.000 	5.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ELC,PRR_AUTO,GEP,CF,GWH,MD	6.000 	1.000 	1.000 	9.000 	7.000 	3.000 	5.000 	4.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ELC,PRR_AUTO,GEP,CF,GWH,NL	426.338 	570.441 	449.830 	753.000 	732.000 	666.000 	962.000 	1434.000 	1420.000 	1246.000 	935.000 	926.000 	2141.000 	1848.000 	1951.000 	1909.000 	1925.000 	2001.000 	1972.000 	1977.000 	1469.000 	1249.000 	807.000 	: 	: 	: 	: 	: 
ELC,PRR_AUTO,GEP,CF,GWH,NO	: 	: 	: 	: 	: 	: 	: 	: 	4436.000 	805.000 	1124.000 	838.000 	694.000 	727.000 	622.000 	468.000 	464.000 	446.000 	531.000 	466.000 	451.000 	554.000 	453.000 	395.000 	221.000 	206.000 	181.000 	184.000 
ELC,PRR_AUTO,GEP,CF,GWH,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	42.000 	31.000 	23.000 	13.000 	6.000 	14.000 	13.000 	: 	: 	: 	: 	: 
ELC,PRR_AUTO,GEP,CF,GWH,PT	996.854 	990.000 	953.000 	830.000 	911.000 	808.000 	849.000 	752.000 	697.000 	664.000 	641.000 	660.000 	652.000 	588.000 	568.000 	525.000 	514.000 	517.000 	159.000 	2.000 	3.000 	3.000 	4.000 	6.000 	7.000 	7.000 	6.000 	5.000 
ELC,PRR_AUTO,GEP,CF,GWH,RO	5341.218 	5343.000 	4922.000 	3476.000 	4170.000 	1685.000 	493.000 	426.000 	320.000 	313.000 	748.000 	601.000 	131.000 	154.000 	50.000 	50.000 	37.000 	42.000 	105.000 	174.000 	230.000 	162.000 	107.000 	215.000 	161.000 	117.000 	: 	2672.000 
ELC,PRR_AUTO,GEP,CF,GWH,RS	: 	: 	: 	: 	: 	: 	84.000 	130.000 	146.000 	235.000 	37.000 	14.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ELC,PRR_AUTO,GEP,CF,GWH,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	194.000 	247.000 	229.000 	193.000 	196.000 	214.000 	210.000 	220.000 	131.000 	118.000 	: 	: 	: 	: 	: 	: 	: 
ELC,PRR_AUTO,GEP,CF,GWH,SI	1.111 	2.000 	3.000 	4.000 	4.000 	5.000 	6.000 	7.000 	9.000 	10.000 	9.000 	9.000 	9.000 	8.000 	8.000 	5.000 	2.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ELC,PRR_AUTO,GEP,CF,GWH,SK	90.000 	118.000 	123.000 	172.000 	122.000 	98.000 	49.000 	7.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	2.000 	4.000 	2.000 	2.000 	3.000 	2.000 	2.000 	2.000 	3.000 	2.000 	5.000 	8.000 	10.000 
ELC,PRR_AUTO,GEP,CF,GWH,TR	12103.311 	13240.000 	12346.000 	12535.000 	8226.000 	7716.000 	7042.000 	6817.000 	7469.000 	9274.000 	8031.000 	7687.000 	11116.000 	17693.000 	17498.000 	14720.000 	12308.000 	10846.000 	1132.000 	813.000 	560.000 	414.000 	353.000 	348.000 	235.000 	155.000 	144.000 	208.000 
ELC,PRR_AUTO,GEP,CF,GWH,UA	276.900 	244.000 	223.000 	344.000 	373.000 	439.000 	435.000 	477.000 	375.000 	708.000 	548.000 	3142.000 	3788.000 	1161.000 	1115.000 	1133.000 	1192.000 	1255.000 	1321.000 	1390.000 	1464.000 	1541.000 	1622.000 	1707.000 	1797.000 	1892.000 	1991.000 	2096.000 
ELC,PRR_AUTO,GEP,CF,GWH,UK	15310.326 	15525.058 	14431.399 	12193.000 	11380.000 	14118.000 	14533.000 	13314.000 	13736.000 	13574.000 	14712.000 	13547.000 	14179.000 	13619.000 	13392.000 	10886.000 	10961.000 	10927.000 	10913.000 	9857.000 	9574.000 	8630.000 	4477.000 	5218.000 	4393.000 	3952.000 	5316.000 	6132.000 
ELC,PRR_AUTO,GEP,N9000,GWH,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1222.000 	1205.000 	1216.000 	1065.000 	904.000 	984.000 	954.000 	1114.000 	945.000 	1096.000 
ELC,PRR_AUTO,GEP,N9000,GWH,EA19	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1222.000 	1205.000 	1216.000 	1065.000 	904.000 	984.000 	954.000 	1114.000 	945.000 	1096.000 
ELC,PRR_AUTO,GEP,N9000,GWH,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1222.000 	1205.000 	1216.000 	1065.000 	4570.000 	5322.000 	5874.000 	4652.000 	5159.000 	5537.000 
ELC,PRR_AUTO,GEP,N9000,GWH,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3666.000 	4338.000 	4920.000 	3538.000 	4214.000 	4441.000 
ELC,PRR_AUTO,GEP,RA100,GWH,AT	478.180 	526.928 	489.182 	563.144 	552.419 	538.131 	965.853 	1057.953 	1255.311 	1208.920 	1182.283 	1148.891 	1232.629 	1266.000 	1062.000 	1423.000 	2156.000 	2088.000 	2134.000 	2658.000 	2592.000 	2630.000 	2683.000 	2651.000 	2686.000 	2569.000 	2477.000 	2396.000 
ELC,PRR_AUTO,GEP,RA100,GWH,CZ	610.746 	598.000 	566.000 	564.000 	621.000 	523.000 	503.000 	686.000 	570.000 	556.000 	566.000 	460.000 	550.000 	463.000 	371.000 	541.000 	551.000 	393.000 	397.000 	197.000 	184.000 	124.000 	144.000 	113.000 	101.000 	108.000 	92.000 	48.000 
ELC,PRR_AUTO,GEP,RA100,GWH,DE	172.000 	176.000 	157.000 	162.000 	182.000 	350.000 	327.000 	378.000 	365.000 	342.000 	373.000 	360.000 	361.000 	373.000 	368.000 	508.000 	: 	: 	1983.000 	2152.000 	2105.000 	2026.000 	2088.000 	2008.000 	2088.000 	2014.000 	2081.000 	2041.000 
ELC,PRR_AUTO,GEP,RA100,GWH,EA19	3480.447 	4075.640 	3900.132 	4545.219 	4265.603 	4012.306 	4691.508 	5017.317 	4899.831 	5372.880 	4915.293 	4836.663 	4589.395 	5222.946 	4741.939 	5939.286 	6851.246 	6591.965 	20133.481 	19427.839 	18830.539 	19685.750 	19128.952 	21551.814 	19785.684 	20072.358 	18491.363 	16601.000 
ELC,PRR_AUTO,GEP,RA100,GWH,EE	: 	: 	: 	1.000 	: 	: 	: 	: 	: 	: 	2.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.000 	1.000 	1.000 	3.000 	1.000 	1.000 	: 	: 
ELC,PRR_AUTO,GEP,RA100,GWH,ES	477.000 	803.000 	748.000 	1064.000 	943.000 	462.000 	861.000 	847.000 	609.000 	595.000 	584.000 	752.000 	350.000 	496.000 	700.000 	753.000 	860.000 	829.000 	755.000 	660.000 	810.000 	1005.000 	919.000 	1601.000 	1425.000 	1386.000 	1355.000 	1322.000 
ELC,PRR_AUTO,GEP,RA100,GWH,EU28	6106.271 	6456.265 	6280.814 	6711.219 	6242.603 	5857.306 	6442.508 	6883.317 	6646.831 	7008.880 	6557.293 	6319.663 	6340.395 	6716.946 	6029.939 	7632.286 	8573.246 	8033.965 	21876.481 	21012.839 	22246.539 	22358.750 	23601.952 	25511.814 	24679.684 	25621.358 	23737.363 	22003.000 
ELC,PRR_AUTO,GEP,RA100,GWH,FI	1003.000 	1035.000 	1079.000 	927.000 	979.000 	1244.000 	949.000 	860.000 	896.000 	1303.000 	1129.000 	783.000 	990.000 	1155.000 	635.000 	759.000 	974.000 	1058.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ELC,PRR_AUTO,GEP,RA100,GWH,FR	553.837 	618.089 	555.301 	709.909 	681.255 	608.834 	468.550 	633.818 	582.392 	667.873 	582.265 	576.290 	527.190 	592.398 	535.161 	564.688 	605.557 	604.766 	7388.000 	6632.000 	6173.000 	6744.000 	6706.000 	7348.000 	6050.000 	6462.000 	5538.000 	4998.000 
ELC,PRR_AUTO,GEP,RA100,GWH,HR	5.600 	7.000 	6.000 	7.000 	5.000 	5.000 	4.000 	8.000 	5.000 	5.000 	7.000 	14.000 	16.000 	18.000 	13.000 	8.000 	6.000 	6.000 	9.000 	5.000 	7.000 	6.000 	5.000 	7.000 	6.000 	6.000 	11.000 	7.000 
ELC,PRR_AUTO,GEP,RA100,GWH,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.000 	4.000 	4.000 	4.000 	4.000 	4.000 	4.000 	4.000 	4.000 	4.000 	4.000 	4.000 	4.000 	4.000 	4.000 	4.000 	4.000 
ELC,PRR_AUTO,GEP,RA100,GWH,IT	488.693 	561.704 	608.775 	738.217 	626.872 	573.285 	867.557 	927.498 	888.793 	875.538 	703.664 	859.207 	798.952 	992.223 	1090.624 	1462.174 	1681.796 	1798.305 	7648.000 	7117.000 	6980.000 	7070.000 	6551.000 	7765.000 	7400.000 	7506.000 	6901.000 	5747.000 
ELC,PRR_AUTO,GEP,RA100,GWH,LU	4.323 	7.806 	6.483 	5.551 	5.896 	4.772 	4.034 	7.653 	5.896 	6.550 	5.647 	4.874 	4.817 	5.275 	5.154 	5.424 	5.893 	5.894 	5.000 	5.000 	3.000 	3.000 	4.000 	4.000 	7.000 	5.000 	3.000 	3.000 
ELC,PRR_AUTO,GEP,RA100,GWH,LV	3.669 	2.000 	2.000 	7.000 	3.000 	7.000 	9.000 	10.000 	8.000 	12.000 	11.000 	6.000 	10.000 	11.000 	8.000 	9.000 	8.000 	4.000 	3.000 	2.000 	1.000 	: 	: 	: 	: 	: 	: 	: 
ELC,PRR_AUTO,GEP,RA100,GWH,NO	: 	: 	: 	: 	: 	: 	: 	: 	5007.000 	5888.000 	5423.000 	4595.000 	5607.000 	4307.000 	4499.000 	5246.000 	12500.000 	14646.000 	12877.000 	11775.000 	13095.000 	12006.000 	14408.000 	13701.000 	12604.000 	16306.000 	15092.000 	12596.000 
ELC,PRR_AUTO,GEP,RA100,GWH,PL	3.520 	3.000 	3.000 	3.000 	3.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	3.000 	3.000 	3.000 	3.000 	3.000 	3.000 	3.000 	3.000 	3.000 	2.000 	1.000 	1.000 	2.000 
ELC,PRR_AUTO,GEP,RA100,GWH,PT	10.513 	20.113 	15.391 	23.398 	20.161 	10.284 	13.514 	19.395 	16.439 	13.999 	12.434 	12.401 	7.807 	15.050 	17.000 	15.000 	17.000 	18.000 	18.481 	15.839 	18.539 	12.750 	15.952 	19.814 	11.684 	10.358 	16.363 	: 
